,tweet,still_exists,in_english,sarcasm,additional_comments,antisemitism_rating,disagree_with,sentiment_rating,calling_out,is_about_the_holocaust,ihra_section
596,Jews living or visiting #Europe feel the need to hide their Judaism due to the rise of #antisemitic violence there.  The violence is largely fueled by the left and #openborders. https://t.co/HEywZHqp1Z,True,True,False,No comments.,1,False,3,True,False,13
597,"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes
50K Cmts 🔥🔥🔥
https://t.co/QbCnRxj76E

@hombalefilms @SanthoshAnand15 @Karthik1423 @PuneethRajkumar @BoxOffice31",True,True,False,misspelling of likes,1,False,3,False,False,13
598,"@NYCMayor Assuming you mean the ultra Orthodox community...Also assuming you're aware ultra Orthodox Jews aren't on Twitter... 

What was the point of this tweet? To confirm the deep seeded prejudices against Jews in America, or to confirm you're a complete ignoramus?

Perhaps both.",True,True,False,No comments.,1,False,3,True,False,13
599,“Fauci or the Jews” is trending because the Washington Post doesn’t use the Oxford comma &amp; gosh Fred there’s a good illustration of why you should use the Oxford comma,True,True,False,No comments.,1,True,3,False,False,13
600,🐓 SHOCKING!!! #randum The saddest thing about kikes sadly is 100% the fault of (((them))) rawr Fad :( 🐚 #⃣ 🙍 🌠 🚩 💈 🌙 👌 👆 🌳 🐔 🌰,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",5,False,2,False,False,0
601,"Dear Huz,

When and how did Hebron become off-limits to Jews?",False,True,False,No comments.,3,False,3,False,False,13
602,"Fuck kikes!!!

Retweet if you agree.",True,True,False,No comments.,5,False,1,False,False,0
603,"23 January 1943 | A transport of 2,000 Jews deported by the Germans from the ghetto in Grodno arrived at #Auschwitz. SS doctors sent 235 men &amp; 191 women to the camp. 1,574 people were murdered in gas chambers.",True,True,False,No comments.,1,False,3,False,True,13
604,Israeli Rabbi Calls on American Jews to Return to Israel before Draft Reinstated https://t.co/Pa24c9i79v,True,True,False,No comments.,1,False,3,False,False,13
605,"Tell it to the kikes, fagola https://t.co/2pwmVvUa8g",True,True,False,No comments.,5,False,1,False,False,0
606,"Yob who shouted 'dirty Jews' and shoved baby's pram convicted of racist assault

Rancid thug Adam Cassidy, 20, was caught on film calling the Mendelsohn family “dirty Jews” 3 times and then kicking a hoarding towards them on a busy high street last year  https://t.co/LDefkVJaRg",True,True,False,No comments.,1,False,3,True,False,13
607,🐏   #MAGA The inevitability of kikes today is evidence of the new arnott's shapes ? Bad . 🐨 🚘 🍁 ✋ 🐭 🐅 💘 🐘 👠 🏩 💞 ↔,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
608,"@the_moviebob SAME White petit bourgeois start openly saying stuff like ""beating to death Niggers and Kikes make my dick hard""

The Real True Left™: ""These are clearly lazy trust fund kids who used mom &amp; dad money to fly first class to that posh, foppish, neo-nazi demonstration""",True,True,False,No comments.,1,False,3,True,False,13
609,"In 2019, a Jew was murdered at prayer in shul because she was a Jew. Her rabbi had his fingers blown off. Two Jews were killed in a kosher supermarket in an attack targeting 50 Jewish children. Swastikas are everywhere. Frum Jews get beaten up every day. Shame on you, Ambassador.",False,True,False,No comments.,3,False,3,False,False,13
610,"@AntiExtremistin @Schwede987 @tagesschau Na Welche US NATO EU Saudidespoten &amp; Zionazi Kleptokraten haben denn der Türkei nicht die abgemachten Milliarden Hilfsgelder gezahlt,um die Flüchtlinge aus ihren Krieg PlünderungaGebieten zu versorgen? #Lesbos 🇩🇪😎🇻🇪#FreeAssangeNOW 
@Spiegelanti #kenfm @NachDenkSeiten @nuoviso https://t.co/1JJph6696G",True,False,False,No comments.,5,False,1,False,False,10
611,7⃣ Did you know? #TIL The American dream of  kikes heading up in the world is 100% the fault of (((THEM))) rawr FAKE ! 👪 🍐 🌸 👗 🚏 🐡 🌁 💅 ⛺ 💢 🌇,True,True,False,1.0 and 3.1.2 but partly gibberish because a bot with almost random sentences,5,False,1,False,False,2
612,"""F**k Kikes"" spray-painted on Los Angeles synagogue Ahavat Shalom in shocking display of antisemitic vandalism.

https://t.co/FtIeCftAxK",True,True,False,No comments.,1,False,3,True,False,13
613,💒 Share This: #lol The desperate state of kikes (citation needed) is the unfortunate result of the socialist revolution ? Fad :( 🌷 🐳 🐺 🈹 👈 🏭 🌌,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
614,"Kikes taqueria in Salem, Oregon got em",True,False,False,No comments.,3,False,3,False,False,13
615,"Mostly appreciated, especially coming, on that day, from our friends in #India. A country where Jews were always welcome,were never persecuted &amp; never suffered from racism or discrimination. Thank You, India",True,True,False,No comments.,1,False,3,False,False,13
616,@bowtrip76 @StormIsUponUs You kikes all talk the same way.,True,True,False,extreme right,5,False,2,False,False,0
617,"🔼 Nowadays, #MAGA The only thing preventing kikes surprisingly will be due to the socialist revolution rawr xd Glad ? 🏀 👉 🙏 💐 💒 🇮🇹 4⃣ 👽 🔣 💚",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
618,"As I look at the rhetoric in the Jewish community around the violence visible Jews are experiencing, I feel like well meaning (and I'm giving the honest good faith here) people on the right and left are polarizing this issue for their existing view of what Jews need",True,True,False,No comments.,1,False,3,True,False,13
619,🍂 I bet #MAGA The best thing about kikes in most cases should have been the socialist revolution xD #FAKENEWS ? 🌠 🐃 🇯🇵🇰🇷🇩🇪🇨🇳🇺🇸🇫🇷🇪🇸 💇,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
620,Would you rather live with kikes or niggers?,True,True,False,No comments.,5,False,2,False,False,0
621,@loGABRlELinHeLL Os kikes enfiaram no rabo!,False,True,False,No comments.,3,False,3,False,False,13
622,"@_blaac @DMACalvert @AmeriCANaBear @huntersonprime @PrimeVideo Jews sterilized a bunch of black women in Israel:

https://t.co/rau6DDcXae",True,True,False,accusation: Jews are racist,5,False,1,False,False,1
623,"@AP Remember how Iran criminalizes homosexuality with death, wants Jews wiped off the map, and kills Americans? It's a damn shame you're showing more reverence toward the ayatollah than an entire side of the aisle in American politics",True,True,False,No comments.,1,False,3,True,False,13
624,14 January 1902 | Polish Jews Josek Mac was born in Radom. He was a worker. Incarcerated in #Auschwitz on 20 February 1942 (camp no. 22739). He perished in the camp on 15 March 1942 at the age of 40. https://t.co/qsQ2LoKMPZ,True,True,False,No comments.,1,False,3,False,True,13
625,"@HawgaLicious23 None of my 90s wrestlers are allowed to be kikes, that would wreck my childhood heroes 🤣🤣",True,True,False,"user is neonazi, posting a cake with swastika on Memorial Day",5,False,2,False,False,0
626,Dont worry imma snitch on them jews for you sir.,True,True,False,this is not ironic. the user has posted other antisemitic tweets,5,False,2,False,False,1
627,"Catholics:
    ____😞____
 /  /--/      \-- \  \
👇  (    .    )  👇
       l  🍤   l
     👞       👞

Jews:
⠀⠀⠀     😈
　＿ノ ヽ ノ＼＿
/　`/ ⌒Ｙ⌒ Ｙ    ヽ
( 　(三ヽ人　 /　    |
|　ﾉ⌒＼ ￣￣ヽ   ノ
ヽ＿＿＿＞､＿_／
　　 ｜( 王 ﾉ〈
　　/  ╰🍆╯   \",True,True,False,No comments.,5,False,2,False,False,2
628,@ogclovis I bought a fucking skate board lol I am insane. Jews don’t skate board,True,True,False,The user might be Jewish: Replying to  @looey_loober Break the stereotype!,1,False,3,False,False,13
629,"Chemtrail drone deployment. The zionist fake jews have declared war on the sun, nature, and humanity. It's very obvious at this point. Puppets &amp; matrix gatekeepers everywhere do not trust anyone, but yourself. The kingdom of heaven is within you &amp; you are the key to unlocking it. https://t.co/AcO7w7rXRb",True,True,False,wild conspiracy theory. no irony because similar posts,5,False,1,False,False,2
630,"🙊 Nowadays, #lol The downfall of kikes today is evident due to the inability of politicians to recognise the needs of a modern Australia :) Bad :) 🚲",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
631,Zionazi standards of humanity ...,True,True,False,No comments.,5,False,1,False,False,10
632,"Empathy for EJK perpetrators and Jews at the hand of Nazis you so idolize? Nah.

Try harder gas tank.",True,True,False,unclear to me,3,False,3,False,False,13
633,https://t.co/skboCYmHWx. Cahill: The Gifts Of The Jews,True,True,False,No comments.,1,False,4,False,False,13
634,"🗾 Nowadays, #randum The issue of kikes heading up in the world is evident due to Tim Tams ? Angery . 🚞 🚓 👏 🚲 🍍 🌄 🇷🇺 🐵 💫 🌐 🐛 🐶",True,True,False,"bot and gibberish but the only interpretation that makes sense here is that ""kike"" is used as a slur",4,False,3,False,False,0
635,"#FeaturingApocalypse
The antichrist has forerunners 
1 Adolf Hitler who slaughtered over 6million Jews 
2 ISIS  Albaghdad killed many Christians openly 
3 Alshaabab which is separating Christians from Muslims and killing them 

The antichrist is a combination of all these.",True,True,False,No comments.,1,False,3,False,True,13
636,"Churchill continues: ""In the Soviet institutions the predominance of Jews is even more astounding. And the prominent if not the principal part in the system of terrorism applied by the extraordinary Commissions for combating Counter-Revolution has been taken by Jews....""",True,True,False,"The user has many other tweets that include antisemitic conspiracy theories, such as ""The Rothschilds ordered the execution by Bolsheviks they controlled, of Tsar Nicholas II and his entire family""",1,False,1,False,False,1
637,🚨 Guess what? #lol The Australian dream of kikes in general is due to dog on grog ! Bad . 🈯 👎 👕 🔷 📍 🏤 🌛 🌅 🏈 💏 👌 🆓,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
638,@antimagicfield non jews r like https://t.co/KZzVgKsrWj,True,True,False,No comments.,1,False,3,False,False,13
639,"@PullingThemDown I know many confuse Matt 24 but I believe it speaks only of the end of the age and the Jews redemption those that turn to Jesus that is. Rev 4-6 shows the rapture of the church and them in Heaven. chapter 7 mirrors the return of Christ found in Matthew 24,",True,True,False,stereotypical allegation: rejecting truth and being blind to the truth (old Christian accusation),2,False,3,False,False,13
640,@sahouraxo Apartheid israel = zionazi hellhole,True,True,False,No comments.,5,False,1,False,False,10
641,🐴 Hear me out; #randum The only thing preventing kikes (I heard this from a friend) provides conclusive evidence of vaccinations . #altfacts . 👪 🚻,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
642,How long until there are no Jews left in France? https://t.co/SYnT5ff6tg,True,True,False,No comments.,1,False,3,True,False,13
643,🚘 BREAKING NEWS!!! #randum The downfall of kikes perhaps should have been back-stabbing xD Fad :) 🌊 👺 👡 ⛽ ✋ 💄 🚹 👈 〽 🐔 🌇 🌇,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
644,@Lopezgrafico @JuanAbelG ¿Dónde está Kikes?,True,False,False,No comments.,3,False,3,False,False,13
645,🐨 I bet #lol The saddest thing about kikes mind-blowingly will be Donald Trump's 'hairstyle' ? Sad ? 🚠 🌺 🐚 ➡ 💀 🎪 💁 ☁ 😾 💤 😿 🙇,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
646,"Andrew Joyce: On Jews and the Plague--Further adventures in Jewish historiography
https://t.co/6nuPeQqQWt https://t.co/ZAk6GQn7Tw",True,True,False,"3.1.2 links to AS paper: ""Many decades of Jewish effort have gone into pushing the idea that our ancestors were unsophisticated Borat-like brutes who subjected the Jews to countless irrational m",5,False,2,False,False,2
647,@real3019 Jews Seem Cautious On Reparations For Black People https://t.co/qUYHw4O4Eb,True,True,False,the original tweet was not about Jews. The user implictly accuses Jews that nor reparations to black people are paid. +the linked article peddles with the trope that Jews were slave owners,4,False,2,False,False,2
648,What's sad about this is that the natural state for two old Jews arguing about their hearts is you win by proving how much closer to death you were. https://t.co/7gCgb9foTV,True,True,False,No comments.,1,False,3,False,False,13
